订单交易时间,订单编号,订单来源,用户ID,会员,首次下单用户,性别,品类,商品单价,购买数量,活动优惠,换货,退货,已评价
2023-04-12,FMOG8772636,店铺下单,CA411022,否,是,女,A,119,1,无,0,0,1
2023-04-12,RRSO1661009,店铺下单,SE200352,否,是,女,C,79,1,无,0,0,1
2023-04-12,PKRW2758085,店铺下单,ZM963742,是,否,女,C,79,1,无,0,0,0
2023-04-12,YYCE5069513,直播下单,QW797602,否,是,女,A,119,1,无,0,0,1
2023-04-12,HCDG7370362,直播下单,MV531373,是,否,女,C,79,1,无,0,0,1
2023-04-12,OTUP7274858,店铺下单,NU653583,否,是,女,C,79,3,无,0,0,1
2023-04-12,HUTD1656620,店铺下单,JJ886133,否,是,女,C,79,2,无,0,0,1
2023-04-12,QGVG6817113,店铺下单,GU506223,否,是,女,D,59,1,无,0,0,1
2023-04-12,EAWD5975567,店铺下单,UP614287,否,是,女,D,59,4,无,0,0,0
2023-04-12,YHSN8776917,店铺下单,BX541326,否,是,女,A,119,1,无,0,0,1
2023-04-12,MCCQ5730149,店铺下单,YS175193,是,否,男,A,119,1,无,0,0,1
2023-04-13,RFPB2935637,店铺下单,XS777957,否,是,女,D,59,2,无,0,0,1
2023-04-13,PXRB8828305,店铺下单,QJ89675,是,否,女,A,119,1,无,0,0,1
2023-04-13,ACKI4175001,店铺下单,YE364760,是,否,男,D,59,1,有,0,0,1
2023-04-13,FOFS1359184,直播下单,KZ846967,否,否,女,D,59,2,无,0,0,1
2023-04-13,BDVM2273535,店铺下单,CH114060,是,否,女,A,119,1,无,0,0,0
2023-04-13,QOOK8697683,店铺下单,AT871191,是,否,女,D,59,1,无,0,0,1
2023-04-13,UVJE5444236,店铺下单,UG432386,是,否,女,C,79,2,无,0,0,1
2023-04-13,QPPZ3935580,店铺下单,ZT279864,否,是,女,B,199,3,无,0,0,0
2023-04-13,GHIN9110009,直播下单,YA746104,是,否,女,C,79,1,无,0,0,1
2023-04-14,YTNJ4329026,直播下单,PO251011,否,否,女,C,79,1,无,0,1,1
2023-04-14,UPDA770423,店铺下单,QE918169,否,否,男,A,119,2,无,0,0,0
2023-04-14,ZSBP6146971,直播下单,XK761716,是,否,女,A,119,1,无,0,0,1
2023-04-14,GPLF9375412,店铺下单,UW921024,是,否,女,B,199,1,无,0,0,1
2023-04-14,DPRN306134,店铺下单,NQ113981,否,是,女,D,59,1,无,0,0,1
2023-04-14,BVZA5703845,店铺下单,EW304358,否,是,女,C,79,4,无,0,1,0
2023-04-15,IVRE6727859,店铺下单,WW23980,否,否,女,D,59,1,有,0,0,1
2023-04-15,MBLD8709109,店铺下单,JH892541,否,是,女,A,119,1,无,0,0,1
2023-04-15,TMEI2350091,店铺下单,PB197439,是,否,男,C,79,1,无,0,1,1
2023-04-15,OORT2515132,店铺下单,MH61435,是,否,女,B,199,1,无,0,0,1
2023-04-15,OBEO6278950,店铺下单,FA754991,否,是,女,A,119,2,无,0,0,0
2023-04-15,ASCE4403618,店铺下单,PO250297,否,是,女,A,119,1,无,0,0,1
2023-04-15,XVCT3164156,直播下单,HD878726,否,是,女,A,119,1,无,0,0,0
2023-04-15,PARS7356473,店铺下单,UE126284,否,是,女,B,199,1,无,0,0,1
2023-04-15,ZIQS8021048,店铺下单,IZ189339,是,否,女,C,79,1,无,0,0,0
2023-04-15,QGWK8352050,店铺下单,RG763871,是,否,女,D,59,1,无,0,0,1
2023-04-15,EPGX4201188,店铺下单,DE769236,否,是,女,B,199,3,无,0,0,0
2023-04-15,LJBT3167050,直播下单,EL444426,否,否,女,B,199,1,无,0,0,1
2023-04-16,AVWA6623136,直播下单,GB944863,否,是,女,C,79,1,有,0,0,1
2023-04-16,XPTV8128120,店铺下单,OA934399,是,否,女,D,59,1,无,0,0,0
2023-04-16,MEWP5946062,店铺下单,VU933036,是,否,女,A,119,1,无,0,0,1
2023-04-16,DAFO1287486,店铺下单,IX71508,是,否,女,A,119,1,有,0,0,1
2023-04-16,ZFQV4518387,店铺下单,RS142316,否,是,男,C,79,1,无,0,0,0
2023-04-16,SCAV4677135,店铺下单,ON397401,否,是,女,C,79,1,无,0,0,1
2023-04-16,EJPO3488359,店铺下单,NN437014,否,是,女,D,59,1,有,0,0,1
2023-04-16,LUNX8975928,店铺下单,PM675809,否,是,男,B,199,1,有,0,0,1
2023-04-16,KGUZ5942726,店铺下单,IW912205,是,否,女,C,79,1,无,0,0,1
2023-04-16,DXMW8810445,店铺下单,NC634157,是,否,男,B,199,1,无,0,0,1
2023-04-16,ROJJ7307631,店铺下单,LQ806303,否,是,女,C,79,1,无,0,0,1
2023-04-16,DYFX1088548,店铺下单,GE918722,否,否,女,D,59,1,有,0,0,1
2023-04-16,IAMH3460599,店铺下单,EI726882,是,否,女,B,199,1,无,0,0,1
2023-04-16,EDVI688630,直播下单,FM942031,否,是,女,C,79,1,无,0,0,1
2023-04-16,VCXL6089945,直播下单,OJ103977,否,否,男,A,119,1,有,0,0,1
2023-04-17,EKER6337977,店铺下单,JI704016,是,否,女,A,119,1,无,0,0,1
2023-04-17,IHKX4718663,店铺下单,BI563286,是,否,女,D,59,2,无,0,0,1
2023-04-17,YLUG1820095,直播下单,XY388552,否,是,女,C,79,1,无,0,0,0
2023-04-17,ADMX7948410,店铺下单,SB783099,否,否,女,D,59,1,无,1,0,1
2023-04-17,COXP2381191,店铺下单,CR405838,否,否,女,A,119,1,无,0,0,1
2023-04-17,INVX997437,店铺下单,RC419279,否,是,女,B,199,1,无,0,0,1
2023-04-17,IKOS1857573,直播下单,DW413662,否,是,女,C,79,1,无,0,0,1
2023-04-18,WFQS4254837,店铺下单,PM204496,是,否,男,D,59,1,无,0,0,0
2023-04-18,BIWC7547662,店铺下单,HM619394,否,是,女,A,119,1,无,0,0,1
2023-04-18,OPDQ6725639,直播下单,LI617510,是,否,男,C,79,1,无,0,0,0
2023-04-18,HCMA8572058,店铺下单,XB4015,否,是,女,C,79,2,无,0,0,0
2023-04-18,MKEP8410137,店铺下单,EE831219,是,否,女,A,119,1,无,0,0,1
2023-04-18,VTXZ5108054,直播下单,OZ162351,否,是,女,B,199,1,无,0,0,1
2023-04-18,LFMJ8654717,直播下单,CV609694,是,否,女,C,79,1,无,0,0,1
2023-04-18,VMIT43374,店铺下单,SM977114,否,是,女,B,199,1,无,0,0,0
2023-04-19,ORMX305854,店铺下单,YT142584,否,是,男,C,79,1,无,0,0,1
2023-04-19,NECS7289689,直播下单,YT155204,是,否,女,B,199,1,有,0,0,0
2023-04-19,UHOA5362995,店铺下单,TY266846,是,否,女,B,199,1,无,0,0,1
2023-04-19,PXCA447953,店铺下单,GM762501,否,是,女,A,119,1,无,0,1,1
2023-04-19,XZRK825011,店铺下单,YS978711,否,是,女,B,199,2,无,0,0,1
2023-04-19,EVBA3567198,店铺下单,WN341041,是,否,男,B,199,1,无,0,0,0
2023-04-19,ZYAS4280829,店铺下单,JQ295789,否,是,女,C,79,1,无,0,0,0
2023-04-19,IIGC2470681,直播下单,KM33421,是,否,女,B,199,1,无,0,0,0
2023-04-19,JGVM3672277,店铺下单,AG84815,否,是,女,A,119,1,无,0,0,0
2023-04-19,EKHJ6202551,店铺下单,GY754164,是,否,女,B,199,1,无,0,0,0
2023-04-19,GDZV7471720,店铺下单,DR337961,否,是,女,A,119,1,无,0,0,1
2023-04-20,IGTI3388645,直播下单,XT152340,否,是,女,C,79,1,无,0,0,1
2023-04-20,EINB3971937,店铺下单,RZ778251,否,否,女,A,119,1,无,0,0,1
2023-04-20,QFZA5839293,店铺下单,HN401006,否,是,女,B,199,1,无,0,0,1
2023-04-20,KPZH900532,直播下单,JN495149,是,否,女,A,119,2,无,0,0,0
2023-04-20,NBOH7220647,店铺下单,UN992254,是,否,女,B,199,1,无,0,0,1
2023-04-20,XTOW911465,店铺下单,HP620998,是,否,女,C,79,1,无,0,0,1
2023-04-21,IIKP1308916,店铺下单,OK558924,是,否,女,A,119,1,有,0,0,0
2023-04-21,HRGE9237650,店铺下单,GL425523,是,否,女,A,119,1,无,0,0,0
2023-04-21,CQHE1267219,店铺下单,FR893291,否,否,女,A,119,1,无,0,0,1
2023-04-21,SERQ2537922,直播下单,SF110267,是,否,女,B,199,1,无,0,0,1
2023-04-21,CALH5502223,店铺下单,OL116356,是,否,女,A,119,1,无,0,0,1
2023-04-21,NRUB8571489,直播下单,OQ50523,否,是,女,A,119,1,有,0,0,0
2023-04-21,KZCJ2277267,直播下单,XX264529,否,否,女,C,79,1,无,0,0,0
2023-04-21,JXOA5613550,店铺下单,KT180365,否,否,女,B,199,1,无,0,0,0
2023-04-22,TLFE9098027,店铺下单,LX713221,是,否,女,C,79,1,无,0,0,1
2023-04-22,AWXR7550724,直播下单,VM721099,是,否,女,A,119,1,无,0,0,1
2023-04-22,URTS4111999,直播下单,EX503150,是,否,女,B,199,1,无,0,0,1
2023-04-22,XNBH1877918,店铺下单,BT617207,否,否,男,C,79,1,有,0,0,1
2023-04-22,RSIV9649946,店铺下单,XF718877,否,是,女,A,119,1,无,0,0,0
2023-04-22,RSAC6193526,店铺下单,SI507706,否,是,女,B,199,1,无,0,0,1
2023-04-22,TFFK6117927,直播下单,TG866150,是,否,女,D,59,1,无,0,0,0
2023-04-22,EVQL3227214,店铺下单,HD727276,否,是,女,A,119,1,无,0,1,1
2023-04-23,NOBS8179071,店铺下单,TW493762,否,是,女,B,199,1,无,0,0,1
2023-04-23,LCNI456549,直播下单,NS872784,是,否,女,A,119,1,有,0,0,1
2023-04-23,ZSRI2111383,直播下单,HB368926,否,是,男,A,119,1,无,0,0,1
2023-04-23,NLMH7247612,店铺下单,WE134333,否,是,女,A,119,3,无,0,0,0
2023-04-23,NAWV7262454,直播下单,NO781932,否,否,女,A,119,1,无,0,0,1
2023-04-23,FYCO7362077,店铺下单,XN599644,是,否,女,A,119,1,无,0,0,1
2023-04-23,MAZQ2122643,直播下单,TN291402,是,否,女,B,199,1,无,0,0,0
2023-04-23,MJHK7897822,店铺下单,XF756381,否,是,女,C,79,1,无,0,0,1
2023-04-24,ZNPX6566744,直播下单,VE872680,是,否,女,A,119,2,有,0,0,1
2023-04-24,ALIV2827259,店铺下单,TA501890,否,否,女,C,79,1,无,0,0,1
2023-04-24,APOK2840179,店铺下单,MJ692598,是,否,女,A,119,1,无,0,0,1
2023-04-24,OQFQ7090003,直播下单,IX154667,否,否,女,C,79,1,无,0,0,0
2023-04-24,NFRK3394676,店铺下单,OB536190,否,是,女,A,119,1,无,0,0,0
2023-04-24,LUGX161557,店铺下单,IP701514,是,否,女,A,119,2,有,0,0,1
2023-04-24,JGTF5290682,店铺下单,NM784798,否,是,女,B,199,1,无,0,0,0
2023-04-24,GMDF7744238,直播下单,SK861077,是,否,男,D,59,1,无,0,0,1
2023-04-24,XTGD7350573,直播下单,WM660132,否,是,女,C,79,1,无,0,1,1
2023-04-24,NUKE7044268,店铺下单,NL158971,否,是,女,B,199,1,无,0,0,1
2023-04-24,EABO5462542,店铺下单,KQ989511,否,是,女,B,199,1,无,0,0,0
2023-04-24,DXBB3073189,店铺下单,UE419335,否,是,男,B,199,3,无,0,0,1
2023-04-25,FBOP8022439,直播下单,AY24025,是,否,女,A,119,1,无,0,0,0
2023-04-25,PAXP4875550,直播下单,PR693776,否,是,女,D,59,1,无,0,0,1
2023-04-25,MTND193338,店铺下单,RF663599,否,否,女,D,59,1,无,0,0,0
2023-04-25,EVAQ8093514,店铺下单,TL496529,否,否,女,A,119,1,无,0,0,1
2023-04-25,JERP100816,店铺下单,RQ697847,否,是,女,B,199,1,无,0,0,1
2023-04-26,UCLB3316987,店铺下单,XX198509,是,否,女,A,119,1,无,0,0,1
2023-04-26,GWXZ9108548,店铺下单,KC865541,否,是,男,D,59,1,无,0,0,0
2023-04-26,KSSB5198761,店铺下单,RN6355,是,否,女,B,199,3,无,0,0,0
2023-04-26,XQLC5958855,店铺下单,EN44123,否,是,男,A,119,1,无,0,0,1
2023-04-26,DNAI6554204,直播下单,EX579697,是,否,女,D,59,1,无,0,0,0
2023-04-26,FEYJ6964334,店铺下单,OV972925,是,否,女,A,119,2,无,0,0,1
2023-04-26,BBPV3998422,店铺下单,OW218328,否,是,女,B,199,1,有,0,0,1
2023-04-26,JQTG680865,直播下单,YK442406,否,否,女,A,119,1,无,0,0,0
2023-04-26,XGFF2457177,直播下单,ML435581,是,否,女,A,119,1,无,0,0,0
2023-04-26,ASHG9642418,店铺下单,DA737222,是,否,男,B,199,1,无,0,0,1
2023-04-26,TJVG2388992,直播下单,RH349382,是,否,女,C,79,1,无,0,0,0
2023-04-27,ADLI7515794,直播下单,LI828112,是,否,女,D,59,1,无,0,0,1
2023-04-27,NOXH6188201,店铺下单,GP24303,是,否,男,D,59,1,有,0,0,0
2023-04-27,YNKC7010867,店铺下单,YA381656,是,否,女,C,79,1,无,0,0,1
2023-04-27,CJCG8055766,直播下单,RX693887,否,是,男,A,119,1,无,0,0,1
2023-04-27,ZFSJ5250074,店铺下单,RE86721,否,否,女,D,59,1,有,0,0,0
2023-04-27,NXND2135562,店铺下单,ED537547,否,是,女,D,59,1,无,0,0,0
2023-04-27,JQUO3195186,店铺下单,AV324642,是,否,女,D,59,1,无,0,0,0
2023-04-27,LOTU4183962,直播下单,CH114060,否,否,女,D,59,1,无,0,0,1
2023-04-27,JEZP7884688,店铺下单,TR885035,否,是,女,A,119,1,无,0,0,0
2023-04-28,MDTI3344576,店铺下单,IJ251318,是,否,女,D,59,1,无,1,0,1
2023-04-28,APIK6209699,店铺下单,SC531805,是,否,女,A,119,1,无,0,0,0
2023-04-28,HXPU9041461,店铺下单,IV740677,否,是,女,C,79,1,无,0,0,1
2023-04-28,IECR3269545,店铺下单,VL57511,否,是,女,A,119,1,无,0,0,1
2023-04-28,SFXO5054,直播下单,UG19105,否,是,男,D,59,1,无,0,0,1
2023-04-28,JJRL8450440,店铺下单,GL338338,否,是,女,D,59,1,无,0,0,1
2023-04-28,EHOY9180128,直播下单,HW478506,否,否,女,C,79,1,无,0,0,1
2023-04-28,LYSS5956760,店铺下单,GG388728,否,否,男,A,119,1,无,0,0,1
2023-04-28,OHHJ5067833,直播下单,RV203080,是,否,女,A,119,1,无,0,0,0
2023-04-28,IUKV8495507,直播下单,NQ329973,否,是,女,A,119,1,无,0,0,0
2023-04-28,EQUE7864248,直播下单,QW676743,是,否,女,A,119,1,无,0,0,0
2023-04-28,NXNC5050397,店铺下单,IY968404,是,否,女,B,199,1,无,0,0,0
2023-04-29,YIGM8965537,店铺下单,ZZ460353,是,否,女,A,119,3,无,0,0,0
2023-04-29,QADB8965165,店铺下单,NG997596,否,否,男,D,59,1,无,0,0,0
2023-04-29,BJAB3085241,店铺下单,HD154428,是,否,男,B,199,1,无,0,0,1
2023-04-29,QTFC4398336,店铺下单,NZ376253,是,否,女,B,199,1,无,0,0,1
2023-04-29,BWVJ1752005,店铺下单,ER544416,否,否,女,D,59,1,有,0,0,0
2023-04-29,FLSK7108789,店铺下单,EH103128,否,是,女,A,119,1,无,0,0,1
2023-04-29,AHHG8404293,店铺下单,OA934399,是,否,男,C,79,1,无,0,0,1
2023-04-29,DFRG5773695,店铺下单,OQ849721,否,是,女,A,119,1,无,0,0,0
2023-04-29,IJNB3888990,店铺下单,CQ569492,否,否,女,D,59,2,无,0,0,1
2023-04-30,DFEP1229990,直播下单,WN178500,是,否,女,A,119,1,无,0,0,0
2023-04-30,JDJJ7524208,店铺下单,MK963656,否,是,女,D,59,1,无,0,1,0
2023-04-30,HHDP7994691,直播下单,DD722164,是,否,女,A,119,2,无,0,0,1
2023-04-30,YIXE108368,店铺下单,NC101443,否,否,女,D,59,1,无,0,0,0
2023-04-30,LXUB3375909,店铺下单,LT427215,否,是,女,A,119,2,无,0,0,1
2023-04-30,BOWQ4878120,店铺下单,IZ47159,否,是,女,A,119,1,无,0,0,1
2023-04-30,KCCP4509756,店铺下单,EU446850,是,否,女,A,119,1,无,0,0,1
2023-04-30,YOKV9701904,店铺下单,GL871905,否,是,女,A,119,1,无,0,0,1
2023-04-30,YECM5671376,店铺下单,PB197439,是,否,女,C,79,1,无,0,0,0
2023-04-30,BNPY723824,店铺下单,SV249967,否,是,女,B,199,1,无,0,0,0
2023-04-30,PDBN1503204,直播下单,LZ411636,否,否,男,A,119,1,无,0,0,0
2023-05-01,LBHA7320425,店铺下单,TZ613816,是,否,女,A,119,1,无,0,0,0
2023-05-01,SEGZ9266502,店铺下单,JD425575,是,否,女,D,59,1,无,0,0,0
2023-05-01,VTXN2969999,直播下单,GF297931,否,否,女,B,199,1,无,0,0,1
2023-05-01,XPCF8008792,直播下单,YM447045,否,是,女,D,59,1,无,0,0,1
2023-05-01,PYKP7080452,店铺下单,NK63656,否,是,女,A,119,1,无,0,0,1
2023-05-01,ZEZL1706837,直播下单,GL425523,是,否,女,A,119,1,无,0,0,1
2023-05-02,KRAD6874459,店铺下单,CZ509407,否,是,女,A,119,1,无,0,0,0
2023-05-02,LOPM3012606,直播下单,HP58793,否,是,女,A,119,1,无,0,0,1
2023-05-02,KGPQ6472575,店铺下单,RU773846,是,否,女,C,79,2,有,0,0,1
2023-05-02,VVEG8215026,店铺下单,GP24303,是,否,女,C,79,1,无,0,0,0
2023-05-02,XYSX1529673,店铺下单,EB789969,否,是,女,C,79,1,无,0,1,0
2023-05-02,FQQA2835721,店铺下单,KF197247,否,是,女,D,59,1,无,0,0,1
2023-05-02,HNVL6640902,店铺下单,FG757502,是,否,男,C,79,1,无,0,0,1
2023-05-02,NLIS6757389,店铺下单,TF875281,否,是,女,A,119,1,无,0,0,0
2023-05-03,MDBP9338389,直播下单,UA651680,是,否,女,A,119,1,无,0,0,1
2023-05-03,OFOH9569827,店铺下单,TS279867,否,是,女,B,199,1,有,0,0,0
2023-05-03,WZDP2547165,店铺下单,GI821875,否,否,男,A,119,2,无,0,1,1
2023-05-03,SEHH2462213,店铺下单,GT626625,是,否,女,A,119,1,无,0,1,1
2023-05-03,WOCA9756256,直播下单,PM954841,否,是,女,A,119,1,无,0,0,1
2023-05-03,GDVC4677008,店铺下单,BY890551,是,否,女,A,119,1,无,0,0,1
2023-05-03,TIYM2338332,店铺下单,KT77881,是,否,女,B,199,2,无,0,0,0
2023-05-03,ETOD1798654,直播下单,SC531805,否,否,女,A,119,2,无,0,0,0
2023-05-03,LYGB2345887,店铺下单,AH324709,否,是,女,A,119,3,无,0,0,1
2023-05-03,YOJS440704,店铺下单,HD581198,否,是,男,A,119,1,无,0,1,1
2023-05-03,XDAQ3723907,店铺下单,KY353757,否,否,女,C,79,1,无,0,0,1
2023-05-04,KHQX141270,店铺下单,EI726882,是,否,女,D,59,1,无,0,0,1
2023-05-04,MAWL2631490,店铺下单,TI978232,是,否,女,C,79,2,无,0,0,0
2023-05-04,MYQV2687613,店铺下单,WW203454,否,是,男,A,119,1,无,0,0,0
2023-05-04,MPXJ793276,店铺下单,UY937100,否,否,男,D,59,1,无,0,0,1
2023-05-04,XNRF1712356,直播下单,TU611368,是,否,女,A,119,1,无,0,0,1
2023-05-04,KGTV7508529,店铺下单,CR202938,否,否,女,A,119,1,无,1,0,1
2023-05-04,USND3682686,直播下单,OJ84138,是,否,女,B,199,1,无,0,1,1
2023-05-04,MTWO7852296,店铺下单,NB811474,否,是,女,C,79,1,无,0,0,1
2023-05-04,RYZH7803703,店铺下单,II201834,否,是,女,A,119,1,无,0,1,0
2023-05-04,CYXA2653026,直播下单,OO387149,否,是,女,A,119,2,无,0,0,1
2023-05-04,RYHB3799495,店铺下单,GU905493,否,是,女,A,119,1,无,0,0,0
2023-05-04,STZP3012258,店铺下单,OP122087,否,是,女,D,59,1,无,0,0,0
2023-05-04,LXRH5129844,店铺下单,GK814283,否,是,女,B,199,1,无,0,0,0
2023-05-04,CDEZ749842,店铺下单,YQ639842,否,否,女,C,79,1,无,0,1,1
2023-05-05,GYHB4287555,直播下单,KW465660,是,否,女,B,199,1,有,0,0,1
2023-05-05,GBIB3022666,店铺下单,AW216701,否,是,女,A,119,1,无,0,0,1
2023-05-05,CHAT256125,直播下单,YU614965,是,否,女,A,119,1,无,0,0,0
2023-05-05,BDZM8806820,店铺下单,FI788987,是,否,女,C,79,1,无,0,0,1
2023-05-05,TPYC6144677,直播下单,CD991946,否,是,女,D,59,1,无,0,0,0
2023-05-05,WSFE5110141,直播下单,DZ43601,否,是,女,A,119,1,无,0,1,0
2023-05-05,MPUB6331198,直播下单,BM188861,否,是,女,C,79,1,无,0,0,1
2023-05-05,IHUV6040777,店铺下单,GG736726,是,否,女,A,119,1,无,0,0,1
2023-05-06,NAJE224919,直播下单,JT286211,否,是,女,B,199,1,无,0,0,1
2023-05-06,BXIB1409616,店铺下单,VH993421,否,是,女,C,79,1,无,0,0,1
2023-05-06,LOZQ4731699,店铺下单,VH832248,否,否,女,D,59,1,无,0,0,1
2023-05-06,RHPS7516681,店铺下单,SE348195,否,是,女,A,119,1,无,0,0,1
2023-05-06,ZKCA3175630,直播下单,OR570616,是,否,女,C,79,1,无,0,1,1
2023-05-06,JJJM2872655,店铺下单,AJ859608,否,是,女,D,59,1,无,0,1,1
2023-05-06,SBPK5230850,直播下单,ZN467362,否,否,女,A,119,1,无,0,0,0
2023-05-06,HFTO7042036,店铺下单,RK813684,否,是,女,D,59,1,无,0,0,1
2023-05-06,HRMT9547822,店铺下单,RE327168,否,是,女,A,119,1,无,0,0,1
2023-05-06,FJJO2327942,直播下单,AS928395,否,是,女,D,59,1,有,0,0,1
2023-05-06,XYBU9724535,店铺下单,EA20749,否,是,男,B,199,1,无,0,0,0
2023-05-06,HPNJ8709651,店铺下单,GM493982,否,否,男,A,119,1,无,0,0,1
2023-05-06,VNXB4945263,直播下单,LP253620,否,是,女,D,59,1,无,0,0,1
2023-05-06,ROSG6200455,直播下单,IX47839,否,是,女,B,199,1,无,0,0,0
2023-05-06,GMZV9819274,店铺下单,VE872680,否,是,女,A,119,1,无,0,0,1
2023-05-07,TNYE843430,店铺下单,XV601956,是,否,女,D,59,1,无,0,0,1
2023-05-07,AIPQ8571051,直播下单,TR124123,是,否,女,D,59,1,无,0,0,1
2023-05-07,EZOT8609982,店铺下单,ZL198224,是,否,女,A,119,1,无,0,0,1
2023-05-07,AWMY9490041,直播下单,FX537486,是,否,女,A,119,1,无,0,0,1
2023-05-07,JYTE9847461,店铺下单,AL362466,是,否,女,A,119,1,有,0,0,0
2023-05-07,HRIL2443282,直播下单,FB700356,是,否,女,A,119,1,有,0,0,1
2023-05-07,RKLY8409772,店铺下单,CH28452,是,否,女,A,119,1,有,0,1,0
2023-05-08,UCZV6397782,店铺下单,IZ189339,是,否,男,A,119,1,无,0,0,1
2023-05-08,TMEG3756103,店铺下单,GO72900,否,是,女,A,119,1,无,0,1,1
2023-05-08,NBRC487544,店铺下单,EV649854,是,否,女,D,59,1,无,0,0,1
2023-05-08,JMGW5848800,直播下单,FE188988,否,是,女,C,79,1,无,0,0,0
2023-05-08,XAGN3044124,直播下单,PB50183,是,否,女,A,119,1,无,0,0,0
2023-05-08,VPCA87429,店铺下单,LQ99735,是,否,女,C,79,1,无,0,0,1
2023-05-08,WKRJ2098066,店铺下单,UV9155,否,是,女,B,199,1,无,0,0,0
2023-05-09,WGHY3019647,店铺下单,OA939444,是,否,女,B,199,1,无,0,0,1
2023-05-09,TVMM8092773,店铺下单,GU845294,否,是,女,A,119,1,无,0,0,0
2023-05-09,PZSZ414032,店铺下单,DF818011,是,否,女,A,119,1,无,0,0,1
2023-05-09,PKFK8009049,直播下单,RA523636,是,否,男,C,79,1,无,0,0,1
2023-05-09,TFUX7545078,直播下单,FG82484,是,否,男,B,199,1,无,0,0,1
2023-05-09,SGTI7381014,直播下单,EU10924,是,否,女,D,59,1,无,0,0,1
2023-05-09,UDXI3973164,店铺下单,IZ806674,否,否,女,C,79,1,无,0,1,0
2023-05-09,AMYO9752183,店铺下单,IH76285,否,否,女,D,59,1,无,0,0,0
2023-05-09,KILD7741263,店铺下单,YL656290,是,否,女,C,79,1,无,0,0,1
2023-05-09,FYCZ7371384,店铺下单,HH729646,否,是,男,D,59,1,无,0,0,0
2023-05-09,DWDS4451451,店铺下单,ZX626454,是,否,男,C,79,4,无,0,0,0
2023-05-09,IOTC2034318,直播下单,WV460969,否,否,女,A,119,1,无,0,0,1
2023-05-09,MOWB1752862,店铺下单,FM942031,是,否,女,A,119,1,无,0,0,1
2023-05-09,LMMK54194,店铺下单,NL107459,是,否,女,A,119,1,无,0,0,1
2023-05-09,HRYT6401283,直播下单,UC530731,否,是,男,A,119,1,无,0,0,1
2023-05-10,BLWC4668084,店铺下单,CN225056,否,是,女,D,59,1,无,0,0,1
2023-05-10,UCJP8746318,直播下单,TS184977,否,否,女,B,199,1,无,0,0,1
2023-05-10,NNFW5203030,店铺下单,NJ269551,否,是,女,D,59,1,无,0,0,1
2023-05-10,YNPZ5221393,店铺下单,WP316000,否,是,女,C,79,1,无,0,0,0
2023-05-10,KCXH6544954,店铺下单,UD510688,否,否,女,B,199,1,无,0,0,0
2023-05-10,HRHJ7468155,店铺下单,EK113417,否,否,女,A,119,2,无,0,0,0
2023-05-10,MKYR9314053,店铺下单,MH360904,是,否,女,B,199,1,有,0,0,1
2023-05-10,UCPC283449,店铺下单,LI946443,否,否,女,D,59,1,无,0,0,0
2023-05-10,GTKW9473523,店铺下单,SL431105,否,否,女,A,119,1,无,0,0,0
2023-05-10,TJDX8759629,直播下单,NJ331529,否,是,女,D,59,1,无,0,0,1
2023-05-10,GYOU1587788,店铺下单,ZN828415,否,否,女,A,119,1,有,0,0,1
2023-05-11,HFNC9501861,店铺下单,AK299043,否,是,女,A,119,1,无,0,0,1
2023-05-11,UCLG9408632,店铺下单,JK382261,否,是,女,C,79,1,无,0,0,1
2023-05-11,OOCW3600724,直播下单,HO126408,是,否,女,C,79,1,无,0,0,1
2023-05-11,FVGQ6626310,店铺下单,GX771810,否,否,女,C,79,1,无,0,0,1
2023-05-11,ZIDE3771788,店铺下单,AW588027,否,是,女,D,59,1,无,0,0,1
2023-05-11,VCCL4799978,店铺下单,BH475404,否,否,女,B,199,1,无,0,0,0
2023-05-11,WSIC4290334,直播下单,YN42496,否,是,女,A,119,1,无,0,0,1
2023-05-11,IJKH9758181,店铺下单,US432565,否,是,女,B,199,2,无,0,0,1
2023-05-11,LAPO7526622,直播下单,KO722036,是,否,女,A,119,1,有,0,0,1
2023-05-11,IERA6458980,直播下单,FP889040,否,是,女,C,79,1,无,0,0,0
2023-05-12,WWOG4022849,店铺下单,WU975116,否,是,女,A,119,2,无,0,1,1
2023-05-12,FZVT7978442,店铺下单,XE486882,是,否,女,A,119,1,无,0,0,1
2023-05-12,STIL6194769,店铺下单,ZF950309,是,否,男,D,59,1,无,0,0,0
2023-05-12,KANI220456,店铺下单,XH38698,是,否,男,A,119,1,无,0,0,1
2023-05-12,ZKKV2850013,直播下单,IQ858068,是,否,女,A,119,1,无,0,0,1
2023-05-12,VSOE1056890,店铺下单,YM447045,是,否,女,A,119,1,无,0,0,0
2023-05-12,ZZXI1876648,直播下单,WW30904,是,否,女,A,119,1,有,0,0,1
2023-05-12,GLTR3381444,店铺下单,LK226998,否,是,女,A,119,1,无,0,1,1
2023-05-12,YHXI298555,店铺下单,HJ270416,否,是,女,A,119,1,无,0,0,0
2023-05-12,PIBD8939042,直播下单,QD282343,否,否,男,C,79,1,无,0,0,0
2023-05-12,GHNC5994797,店铺下单,EX579697,是,否,女,D,59,1,有,0,0,1
2023-05-12,UFGG7177980,店铺下单,IX746298,是,否,女,D,59,1,无,0,0,1
